,day_of_week,hour,source,destination,type,avg_distance,avg_lyft_price,avg_uber_price,preferred
10058,1,13,Theatre District,Northeastern University,lux,2.033529411764706,21.454545454545453,20.666666666666668,Uber
10059,1,13,Theatre District,Northeastern University,standard,1.966666666666667,10.625,9.6,Uber
10060,1,13,Theatre District,Northeastern University,shared,1.996,7.0,9.25,Lyft
10061,1,13,Theatre District,Northeastern University,black_xl,1.8950000000000002,33.25,29.333333333333332,Uber
10062,1,13,Theatre District,Boston University,standard,2.891428571428572,11.375,11.0,Uber
10063,1,13,Theatre District,Boston University,shared,3.606666666666667,8.4,7.5,Uber
10064,1,13,Theatre District,Boston University,xl,3.298571428571428,23.583333333333332,16.0,Uber
10065,1,13,Theatre District,Boston University,lux,3.478125,31.22222222222222,23.357142857142858,Uber
10066,1,13,Theatre District,Boston University,black_xl,2.96125,39.0,31.416666666666668,Uber
10067,1,13,Theatre District,North End,xl,1.638,15.0,13.583333333333334,Uber
10068,1,13,Theatre District,North End,lux,1.6526315789473687,22.85,17.61111111111111,Uber
10069,1,13,Theatre District,North End,shared,1.634666666666667,6.2,8.45,Lyft
10070,1,13,Theatre District,North End,standard,1.6266666666666667,9.0,8.416666666666666,Uber
10071,1,13,Theatre District,North End,black_xl,1.630909090909091,28.75,27.642857142857142,Uber
10072,1,13,Theatre District,Haymarket Square,xl,1.6659999999999997,13.5,15.25,Lyft
10073,1,13,Theatre District,Haymarket Square,standard,1.626,9.666666666666666,9.285714285714286,Uber
10074,1,13,Theatre District,Haymarket Square,black_xl,1.6937499999999999,27.125,27.0,Uber
10075,1,13,Theatre District,Haymarket Square,lux,1.6818181818181819,18.0,18.4,Lyft
10076,1,13,Theatre District,Haymarket Square,shared,1.6609090909090904,5.125,8.0,Lyft
10077,1,13,Financial District,Boston University,xl,5.138888888888889,25.25,26.05,Lyft
10078,1,13,Financial District,Boston University,lux,5.026470588235294,32.958333333333336,33.1,Lyft
10079,1,13,Financial District,Boston University,black_xl,5.1708333333333325,43.833333333333336,44.75,Lyft
10080,1,13,Financial District,Boston University,standard,5.156250000000001,14.5,14.428571428571429,Uber
10081,1,13,Financial District,Boston University,shared,5.085555555555555,10.25,12.9,Lyft
10082,1,13,Financial District,South Station,xl,0.42076923076923073,9.25,9.214285714285714,Uber
10083,1,13,Financial District,South Station,lux,0.4252380952380953,14.454545454545455,15.35,Lyft
10084,1,13,Financial District,South Station,black_xl,0.4090909090909091,26.75,26.928571428571427,Lyft
10085,1,13,Financial District,South Station,standard,0.4275,7.0,7.0,Lyft
10086,1,13,Financial District,South Station,shared,0.426875,4.0,5.833333333333333,Lyft
10087,1,13,Financial District,North End,standard,1.1992857142857143,7.0,7.642857142857143,Lyft
10088,1,13,Financial District,North End,shared,1.1675,4.083333333333333,7.5,Lyft
10089,1,13,Financial District,North End,black_xl,1.167333333333333,28.22222222222222,26.75,Uber
10090,1,13,Financial District,North End,xl,1.159333333333333,12.3125,13.142857142857142,Lyft
10091,1,13,Financial District,North End,lux,1.1679999999999997,15.409090909090908,16.375,Lyft
10092,1,13,Financial District,Fenway,lux,4.624166666666667,29.625,34.375,Lyft
10093,1,13,Financial District,Fenway,standard,4.676666666666667,12.75,14.7,Lyft
10094,1,13,Financial District,Fenway,xl,4.362727272727272,23.916666666666668,26.2,Lyft
10095,1,13,Financial District,Fenway,shared,4.346,9.75,11.333333333333334,Lyft
10096,1,13,Financial District,Fenway,black_xl,4.384285714285714,43.0,42.166666666666664,Uber
10097,1,13,Financial District,Northeastern University,black_xl,3.6455555555555557,39.5,36.333333333333336,Uber
10098,1,13,Financial District,Northeastern University,standard,4.6322222222222225,12.25,14.071428571428571,Lyft
10099,1,13,Financial District,Northeastern University,xl,3.812,18.75,23.916666666666668,Lyft
10100,1,13,Financial District,Northeastern University,shared,3.5033333333333334,6.5,11.0,Lyft
10101,1,13,Financial District,Northeastern University,lux,3.6725,29.285714285714285,27.9,Uber
10102,1,13,Financial District,Haymarket Square,standard,1.14,7.8,7.833333333333333,Lyft
10103,1,13,Financial District,Haymarket Square,shared,1.1577777777777778,3.9166666666666665,6.5,Lyft
10104,1,13,Financial District,Haymarket Square,black_xl,1.133,28.375,26.833333333333332,Uber
10105,1,13,Financial District,Haymarket Square,lux,1.14,15.0,16.416666666666668,Lyft
10106,1,13,Financial District,Haymarket Square,xl,1.1199999999999999,12.875,11.75,Uber
10107,1,13,South Station,Financial District,lux,0.62,16.458333333333332,15.25,Uber
10108,1,13,South Station,Financial District,black_xl,0.5991666666666666,30.428571428571427,27.2,Uber
10109,1,13,South Station,Financial District,shared,0.5875,4.083333333333333,4.916666666666667,Lyft
10110,1,13,South Station,Financial District,standard,0.6053846153846154,7.75,6.8,Uber
10111,1,13,South Station,Financial District,xl,0.6076923076923078,10.125,11.4,Lyft
10112,1,13,South Station,Theatre District,standard,1.2510000000000001,9.0,9.3125,Lyft
10113,1,13,South Station,Theatre District,shared,1.2781818181818183,4.333333333333333,8.4375,Lyft
10114,1,13,South Station,Theatre District,black_xl,1.2762499999999999,26.5,27.1,Lyft
10115,1,13,South Station,Theatre District,xl,1.2414285714285715,13.5,13.4,Uber
10116,1,13,South Station,Theatre District,lux,1.1964285714285714,15.375,17.166666666666668,Lyft
10117,1,13,South Station,West End,standard,1.7744444444444445,9.25,9.166666666666666,Uber
10118,1,13,South Station,West End,xl,1.825384615384615,14.25,14.2,Uber
10119,1,13,South Station,West End,lux,1.8663636363636364,18.214285714285715,19.875,Lyft
10120,1,13,South Station,West End,shared,1.9074999999999998,5.0,8.0,Lyft
10121,1,13,South Station,West End,black_xl,1.9553846153846153,28.857142857142858,29.25,Lyft
10122,1,13,South Station,North Station,black_xl,1.9845454545454546,28.333333333333332,27.6,Uber
10123,1,13,South Station,North Station,lux,1.9922222222222221,18.9,20.375,Lyft
10124,1,13,South Station,North Station,standard,1.74375,8.6,9.0,Lyft
10125,1,13,South Station,North Station,shared,1.8566666666666667,4.714285714285714,8.1,Lyft
10126,1,13,South Station,North Station,xl,1.93875,14.25,13.875,Uber
10127,1,13,South Station,Back Bay,xl,2.8377777777777777,18.0,17.3,Uber
10128,1,13,South Station,Back Bay,lux,2.803846153846154,22.944444444444443,24.125,Lyft
10129,1,13,South Station,Back Bay,standard,2.625,11.083333333333334,10.5,Uber
10130,1,13,South Station,Back Bay,black_xl,2.3372727272727274,32.7,32.166666666666664,Uber
10131,1,13,South Station,Back Bay,shared,3.205833333333334,6.333333333333333,11.583333333333334,Lyft
10132,1,13,South Station,Beacon Hill,black_xl,2.5472727272727274,32.7,30.083333333333332,Uber
10133,1,13,South Station,Beacon Hill,standard,2.478666666666667,10.071428571428571,10.5,Lyft
10134,1,13,South Station,Beacon Hill,lux,2.525,20.625,21.375,Lyft
10135,1,13,South Station,Beacon Hill,xl,2.5270588235294116,16.8,15.214285714285714,Uber
10136,1,13,South Station,Beacon Hill,shared,2.52875,7.5,8.5,Lyft
10137,1,3,North Station,Northeastern University,shared,3.2934999999999994,6.214285714285714,10.038461538461538,Lyft
10138,1,3,North Station,Northeastern University,standard,3.3099999999999996,11.285714285714286,10.73076923076923,Uber
10139,1,3,North Station,Northeastern University,black_xl,3.3166666666666664,35.785714285714285,35.32142857142857,Uber
10140,1,3,North Station,Northeastern University,xl,3.3276470588235294,18.75,19.615384615384617,Lyft
10141,1,3,North Station,Northeastern University,lux,3.315199999999999,23.555555555555557,26.78125,Lyft
10142,1,3,North Station,North End,black_xl,1.0790000000000002,26.375,26.916666666666668,Lyft
10143,1,3,North Station,North End,lux,1.0568421052631582,15.3,15.5,Lyft
10144,1,3,North Station,North End,shared,1.0757894736842106,4.2,6.833333333333333,Lyft
10145,1,3,North Station,North End,standard,1.0310000000000001,7.0,7.625,Lyft
10146,1,3,North Station,North End,xl,1.020625,11.125,11.0625,Uber
10147,1,3,North Station,Fenway,lux,3.1099999999999994,23.041666666666668,24.9375,Lyft
10148,1,3,North Station,Fenway,shared,3.1090909090909093,6.333333333333333,9.4,Lyft
10149,1,3,North Station,Fenway,xl,3.1261538461538456,17.625,18.2,Lyft
10150,1,3,North Station,Fenway,standard,3.102631578947368,10.61111111111111,10.75,Lyft
10151,1,3,North Station,Fenway,black_xl,3.1215384615384614,36.5625,34.3,Uber
10152,1,3,North Station,South Station,shared,2.0391666666666666,5.666666666666667,8.583333333333334,Lyft
10153,1,3,North Station,South Station,lux,2.0210526315789474,19.5,18.7,Uber
10154,1,3,North Station,South Station,xl,2.0664285714285713,13.5,14.291666666666666,Lyft
10155,1,3,North Station,South Station,standard,2.0426666666666673,8.9375,8.857142857142858,Uber
10156,1,3,North Station,South Station,black_xl,2.077142857142858,27.833333333333332,27.9375,Lyft
10157,1,3,North Station,Haymarket Square,shared,0.7572727272727273,3.75,6.714285714285714,Lyft
10158,1,3,North Station,Haymarket Square,xl,0.637,10.3,10.2,Uber
10159,1,3,North Station,Haymarket Square,black_xl,0.6566666666666666,27.0,26.166666666666668,Uber
10160,1,3,North Station,Haymarket Square,standard,0.6414285714285715,7.0,7.125,Lyft
10161,1,3,North Station,Haymarket Square,lux,0.6338461538461538,13.75,15.642857142857142,Lyft
10162,1,3,North Station,Boston University,black_xl,3.090833333333333,35.214285714285715,34.3,Uber
10163,1,3,North Station,Boston University,shared,3.0907692307692307,6.714285714285714,10.25,Lyft
10164,1,3,North Station,Boston University,xl,3.111428571428571,17.357142857142858,18.428571428571427,Lyft
10165,1,3,North Station,Boston University,lux,3.100625,23.2,25.25,Lyft
10166,1,3,North Station,Boston University,standard,3.13875,10.571428571428571,11.5,Lyft
10167,1,3,Fenway,Financial District,black_xl,4.505294117647059,45.6875,39.22222222222222,Uber
10168,1,3,Fenway,Financial District,standard,4.285,14.166666666666666,12.88888888888889,Uber
10169,1,3,Fenway,Financial District,xl,4.405,23.714285714285715,21.5,Uber
10170,1,3,Fenway,Financial District,shared,4.37047619047619,8.954545454545455,11.75,Lyft
10171,1,3,Fenway,Financial District,lux,4.345652173913043,34.6,28.9375,Uber
10172,1,3,Fenway,North Station,lux,3.129375,23.166666666666668,23.65,Lyft
10173,1,3,Fenway,North Station,xl,3.124,17.1,18.25,Lyft
10174,1,3,Fenway,North Station,black_xl,3.1024999999999996,36.833333333333336,33.95,Uber
10175,1,3,Fenway,North Station,shared,3.1185714285714283,8.0,9.15,Lyft
10176,1,3,Fenway,North Station,standard,3.0969230769230767,12.25,10.954545454545455,Uber
10177,1,3,Fenway,Theatre District,shared,2.6409523809523807,7.045454545454546,9.45,Lyft
10178,1,3,Fenway,Theatre District,xl,2.6015384615384614,16.5,16.5,Lyft
10179,1,3,Fenway,Theatre District,lux,2.6277777777777773,23.285714285714285,22.5,Uber
10180,1,3,Fenway,Theatre District,black_xl,2.6034999999999995,34.76923076923077,32.142857142857146,Uber
10181,1,3,Fenway,Theatre District,standard,2.63125,11.0,9.875,Uber
10182,1,3,Fenway,Beacon Hill,standard,2.4284615384615384,9.6,9.166666666666666,Uber
10183,1,3,Fenway,Beacon Hill,xl,2.4825,15.555555555555555,15.666666666666666,Lyft
10184,1,3,Fenway,Beacon Hill,shared,2.4476470588235295,6.208333333333333,8.5,Lyft
10185,1,3,Fenway,Beacon Hill,lux,2.432758620689655,21.704545454545453,20.857142857142858,Uber
10186,1,3,Fenway,Beacon Hill,black_xl,2.4346153846153844,31.944444444444443,29.875,Uber
10187,1,3,Fenway,Back Bay,shared,1.5093333333333336,5.916666666666667,7.166666666666667,Lyft
10188,1,3,Fenway,Back Bay,black_xl,1.4988235294117647,28.0,26.2,Uber
10189,1,3,Fenway,Back Bay,lux,1.4921428571428574,17.27777777777778,16.7,Uber
10190,1,3,Fenway,Back Bay,standard,1.5082352941176473,7.611111111111111,7.9375,Lyft
10191,1,3,Fenway,Back Bay,xl,1.5080000000000002,12.5,13.285714285714286,Lyft
10192,1,3,Fenway,West End,lux,2.791818181818181,22.5,23.625,Lyft
10193,1,3,Fenway,West End,xl,2.787333333333333,18.227272727272727,17.25,Uber
10194,1,3,Fenway,West End,shared,2.7793333333333328,7.954545454545454,9.625,Lyft
10195,1,3,Fenway,West End,black_xl,2.7638461538461536,37.0,31.666666666666668,Uber
10196,1,3,Fenway,West End,standard,2.7779999999999996,11.444444444444445,10.416666666666666,Uber
10197,1,3,Theatre District,Fenway,lux,3.0953846153846145,24.735294117647058,22.11111111111111,Uber
10198,1,3,Theatre District,Fenway,black_xl,2.8573333333333335,38.833333333333336,31.0,Uber
10199,1,3,Theatre District,Fenway,shared,2.913124999999999,7.3125,9.9375,Lyft
10200,1,3,Theatre District,Fenway,standard,2.9087499999999995,11.5,11.0,Uber
10201,1,3,Theatre District,Fenway,xl,2.9661538461538464,19.3125,18.3,Uber
10202,1,3,Theatre District,North End,shared,1.5975000000000001,5.25,7.85,Lyft
10203,1,3,Theatre District,North End,lux,1.6861538461538463,17.833333333333332,17.375,Uber
10204,1,3,Theatre District,North End,standard,1.61125,9.0,8.5,Uber
10205,1,3,Theatre District,North End,xl,1.626666666666667,13.5,13.25,Uber
10206,1,3,Theatre District,North End,black_xl,1.6250000000000002,29.375,26.9375,Uber
10207,1,3,Theatre District,Northeastern University,shared,1.9383333333333335,7.0,9.5625,Lyft
10208,1,3,Theatre District,Northeastern University,standard,2.144,9.8,12.0,Lyft
10209,1,3,Theatre District,Northeastern University,black_xl,2.0542857142857147,32.0,28.25,Uber
10210,1,3,Theatre District,Northeastern University,lux,1.9920000000000002,22.3,18.9,Uber
10211,1,3,Theatre District,Northeastern University,xl,1.8887500000000002,16.5,15.785714285714286,Uber
10212,1,3,Theatre District,South Station,lux,0.6009999999999999,14.636363636363637,15.375,Lyft
10213,1,3,Theatre District,South Station,xl,0.5978571428571428,10.35,10.375,Lyft
10214,1,3,Theatre District,South Station,shared,0.5727272727272728,4.4,6.833333333333333,Lyft
10215,1,3,Theatre District,South Station,black_xl,0.5747368421052631,29.875,26.90909090909091,Uber
10216,1,3,Theatre District,South Station,standard,0.59375,7.5,7.5,Lyft
10217,1,3,Theatre District,Boston University,xl,3.4275,20.1,17.571428571428573,Uber
10218,1,3,Theatre District,Boston University,black_xl,3.3999999999999995,42.166666666666664,30.7,Uber
10219,1,3,Theatre District,Boston University,standard,3.0249999999999995,12.0625,10.3,Uber
10220,1,3,Theatre District,Boston University,lux,3.2809090909090908,29.708333333333332,23.0,Uber
10221,1,3,Theatre District,Boston University,shared,3.0875000000000004,7.875,9.5,Lyft
10222,1,3,Theatre District,Haymarket Square,lux,1.6703448275862065,18.071428571428573,18.125,Lyft
10223,1,3,Theatre District,Haymarket Square,xl,1.6766666666666665,13.818181818181818,14.071428571428571,Lyft
10224,1,3,Theatre District,Haymarket Square,black_xl,1.6482352941176464,27.5625,26.88888888888889,Uber
10225,1,3,Theatre District,Haymarket Square,shared,1.664545454545454,6.115384615384615,7.444444444444445,Lyft
10226,1,3,Theatre District,Haymarket Square,standard,1.6647058823529408,9.05,8.785714285714286,Uber
10227,1,3,South Station,Theatre District,xl,1.1699999999999997,12.75,15.0,Lyft
10228,1,3,South Station,Theatre District,shared,1.1835294117647057,4.653846153846154,7.625,Lyft
10229,1,3,South Station,Theatre District,lux,1.183448275862069,15.272727272727273,16.357142857142858,Lyft
10230,1,3,South Station,Theatre District,standard,1.2044444444444447,7.714285714285714,8.625,Lyft
10231,1,3,South Station,Theatre District,black_xl,1.2226315789473687,26.692307692307693,26.75,Lyft
10232,1,3,South Station,North Station,xl,1.9293749999999998,15.0,16.0,Lyft
10233,1,3,South Station,North Station,black_xl,2.0759999999999996,31.75,28.5,Uber
10234,1,3,South Station,North Station,lux,2.0533333333333332,19.9375,19.0625,Uber
10235,1,3,South Station,North Station,shared,1.9811111111111108,5.833333333333333,8.583333333333334,Lyft
10236,1,3,South Station,North Station,standard,2.025,9.857142857142858,9.357142857142858,Uber
10237,1,3,South Station,Financial District,lux,0.6100000000000002,14.441176470588236,15.75,Lyft
10238,1,3,South Station,Financial District,black_xl,0.6066666666666667,26.5,26.5,Lyft
10239,1,3,South Station,Financial District,standard,0.6057142857142856,7.0,7.833333333333333,Lyft
10240,1,3,South Station,Financial District,xl,0.606,9.75,9.75,Lyft
10241,1,3,South Station,Financial District,shared,0.6277777777777778,3.125,6.0,Lyft
10242,1,3,South Station,West End,shared,2.0216666666666665,6.2,8.571428571428571,Lyft
10243,1,3,South Station,West End,xl,1.950769230769231,15.0,14.5,Uber
10244,1,3,South Station,West End,black_xl,2.0714285714285716,31.545454545454547,29.6,Uber
10245,1,3,South Station,West End,standard,1.8780000000000001,9.357142857142858,8.666666666666666,Uber
10246,1,3,South Station,West End,lux,1.9891999999999999,19.0,20.5,Lyft
10247,1,3,South Station,Back Bay,standard,3.077777777777778,10.3125,12.5,Lyft
10248,1,3,South Station,Back Bay,shared,3.0593333333333335,6.5,10.785714285714286,Lyft
10249,1,3,South Station,Back Bay,black_xl,3.3093333333333335,38.142857142857146,35.0625,Uber
10250,1,3,South Station,Back Bay,lux,2.983181818181818,24.333333333333332,24.4,Lyft
10251,1,3,South Station,Back Bay,xl,3.081,16.5,19.785714285714285,Lyft
10252,1,3,South Station,Beacon Hill,shared,2.492,7.0,8.9,Lyft
10253,1,3,South Station,Beacon Hill,xl,2.485,18.875,16.8125,Uber
10254,1,3,South Station,Beacon Hill,black_xl,2.528181818181818,32.27272727272727,30.227272727272727,Uber
10255,1,3,South Station,Beacon Hill,lux,2.493076923076923,20.764705882352942,21.5,Lyft
10256,1,3,South Station,Beacon Hill,standard,2.5359999999999996,9.9,10.7,Lyft
10257,1,3,North End,Back Bay,black_xl,2.6905882352941175,35.75,34.611111111111114,Uber
10258,1,3,North End,Back Bay,xl,2.6895454545454536,18.642857142857142,19.125,Lyft
10259,1,3,North End,Back Bay,lux,2.737714285714286,22.775,25.533333333333335,Lyft
10260,1,3,North End,Back Bay,standard,2.744210526315789,10.5,12.0,Lyft
10261,1,3,North End,Back Bay,shared,2.6453333333333333,7.4375,11.214285714285714,Lyft
10262,1,3,North End,North Station,standard,1.0335714285714286,7.0,7.785714285714286,Lyft
10263,1,3,North End,North Station,shared,0.9979999999999999,4.0,6.333333333333333,Lyft
10264,1,3,North End,North Station,lux,1.032608695652174,14.566666666666666,16.0625,Lyft
10265,1,3,North End,North Station,xl,1.01375,10.857142857142858,11.5,Lyft
10266,1,3,North End,North Station,black_xl,1.013076923076923,26.75,26.7,Uber
